CLAIMANT_ID,CLAIMANT_NAME,CLAIMANT_TYPE,BUSINESS_NAME,INDUSTRY,CONTACT_EMAIL,CONTACT_PHONE,ADDRESS_STATE,ADDRESS_CITY,DATE_OF_BIRTH,CREATED_AT
CLM-000192,Claimant_192,Business,Business_192,Restaurant,claimant_192@email.com,555-693-7738,OH,Charleston,1980-09-27,2025-01-25 09:58:05
CLM-000193,Claimant_193,Individual,,Restaurant,claimant_193@email.com,555-290-1717,TN,Atlanta,2000-07-23,2026-03-19 07:14:05
CLM-000194,Claimant_194,Business,Business_194,Healthcare,claimant_194@email.com,555-947-4280,KY,Nashville,2001-01-22,2025-12-10 17:26:05
CLM-000195,Claimant_195,Third Party,,Retail,claimant_195@email.com,555-428-8604,MD,Charleston,1984-08-27,2025-03-22 17:14:05
CLM-000196,Claimant_196,Third Party,,Healthcare,claimant_196@email.com,555-587-3989,MD,Columbus,1965-04-30,2026-05-03 09:10:05
CLM-000197,Claimant_197,Third Party,,Retail,claimant_197@email.com,555-138-1459,NC,Pittsburgh,1999-07-03,2025-05-16 03:05:05
CLM-000198,Claimant_198,Business,Business_198,Manufacturing,claimant_198@email.com,555-848-4700,IL,Richmond,1991-12-24,2026-05-05 15:49:05
CLM-000199,Claimant_199,Business,Business_199,Technology,claimant_199@email.com,555-351-1076,IN,Pittsburgh,1990-05-12,2025-05-07 18:21:05
CLM-000200,Claimant_200,Individual,,Agriculture,claimant_200@email.com,555-589-4496,PA,Atlanta,1961-01-30,2025-06-26 12:14:05
CLM-000201,Claimant_201,Third Party,,Restaurant,claimant_201@email.com,555-378-1295,MD,Atlanta,2005-11-13,2025-09-17 17:40:05
CLM-000202,Claimant_202,Individual,,Transportation,claimant_202@email.com,555-168-1179,KY,Columbus,1983-08-24,2025-02-08 06:20:05
CLM-000203,Claimant_203,Business,Business_203,Transportation,claimant_203@email.com,555-890-2835,OH,Nashville,1975-12-10,2025-02-09 20:25:05
CLM-000204,Claimant_204,Third Party,,Construction,claimant_204@email.com,555-114-7704,GA,Charlotte,2001-12-23,2025-10-06 09:52:05
CLM-000205,Claimant_205,Business,Business_205,Agriculture,claimant_205@email.com,555-752-7338,WV,Columbus,2001-03-17,2025-08-09 19:10:05
CLM-000206,Claimant_206,Individual,,Healthcare,claimant_206@email.com,555-492-7948,GA,Columbus,1989-11-06,2025-09-25 12:21:05
CLM-000207,Claimant_207,Business,Business_207,Transportation,claimant_207@email.com,555-396-2158,GA,Nashville,1968-04-28,2026-03-12 06:02:05
CLM-000208,Claimant_208,Business,Business_208,Technology,claimant_208@email.com,555-198-4470,GA,Pittsburgh,1982-10-25,2025-05-17 08:46:05
CLM-000209,Claimant_209,Business,Business_209,Technology,claimant_209@email.com,555-489-9909,GA,Charlotte,1986-12-17,2025-07-10 17:56:05
CLM-000210,Claimant_210,Individual,,Retail,claimant_210@email.com,555-362-5790,TN,Nashville,1973-04-24,2026-03-03 23:58:05
CLM-000211,Claimant_211,Business,Business_211,Agriculture,claimant_211@email.com,555-772-5914,IL,Nashville,2001-10-13,2026-01-26 15:43:05
CLM-000212,Claimant_212,Individual,,Technology,claimant_212@email.com,555-388-5578,IL,Atlanta,1961-11-21,2025-01-29 00:07:05
CLM-000213,Claimant_213,Business,Business_213,Technology,claimant_213@email.com,555-385-8843,NC,Atlanta,1987-04-13,2025-11-04 16:02:05
CLM-000214,Claimant_214,Business,Business_214,Transportation,claimant_214@email.com,555-184-6043,IN,Charleston,1983-02-19,2025-10-16 06:37:05
CLM-000215,Claimant_215,Third Party,,Restaurant,claimant_215@email.com,555-354-6679,GA,Baltimore,1987-11-23,2025-08-30 02:22:05
CLM-000216,Claimant_216,Individual,,Construction,claimant_216@email.com,555-481-5577,OH,Pittsburgh,1988-02-08,2025-03-20 05:26:05
CLM-000217,Claimant_217,Third Party,,Transportation,claimant_217@email.com,555-289-1090,TN,Charlotte,2002-08-01,2026-01-10 01:32:05
CLM-000218,Claimant_218,Third Party,,Healthcare,claimant_218@email.com,555-513-3367,NC,Nashville,1982-04-18,2025-07-02 09:05:05
CLM-000219,Claimant_219,Third Party,,Restaurant,claimant_219@email.com,555-889-4207,NC,Richmond,1995-11-24,2025-09-09 16:18:05
CLM-000220,Claimant_220,Business,Business_220,Construction,claimant_220@email.com,555-987-6633,GA,Columbus,1973-10-02,2025-12-08 16:34:05
CLM-000221,Claimant_221,Third Party,,Retail,claimant_221@email.com,555-190-5120,VA,Richmond,1964-04-01,2026-03-01 10:38:05
CLM-000222,Claimant_222,Individual,,Manufacturing,claimant_222@email.com,555-513-1373,NC,Baltimore,1963-09-06,2025-06-15 00:17:05
CLM-000223,Claimant_223,Individual,,Restaurant,claimant_223@email.com,555-646-3425,TN,Richmond,1983-08-01,2025-03-23 20:59:05
CLM-000224,Claimant_224,Third Party,,Restaurant,claimant_224@email.com,555-458-2152,KY,Columbus,1997-06-03,2026-02-03 17:11:05
CLM-000225,Claimant_225,Third Party,,Construction,claimant_225@email.com,555-113-9583,IN,Richmond,1958-07-28,2025-07-04 20:40:05
CLM-000226,Claimant_226,Business,Business_226,Technology,claimant_226@email.com,555-446-5546,WV,Charleston,1967-11-16,2025-07-25 09:32:05
CLM-000227,Claimant_227,Business,Business_227,Technology,claimant_227@email.com,555-797-6367,TN,Louisville,1971-07-05,2026-01-05 02:41:05
CLM-000228,Claimant_228,Third Party,,Manufacturing,claimant_228@email.com,555-176-9770,KY,Richmond,1958-12-30,2025-03-22 05:48:05
CLM-000229,Claimant_229,Business,Business_229,Technology,claimant_229@email.com,555-319-8505,MD,Nashville,1977-07-21,2025-09-05 06:48:05
CLM-000230,Claimant_230,Third Party,,Restaurant,claimant_230@email.com,555-264-8604,MD,Pittsburgh,2001-02-27,2025-07-17 22:05:05
CLM-000231,Claimant_231,Business,Business_231,Manufacturing,claimant_231@email.com,555-724-1319,GA,Richmond,1972-07-24,2026-02-28 05:38:05
CLM-000232,Claimant_232,Business,Business_232,Healthcare,claimant_232@email.com,555-922-5752,KY,Richmond,1965-02-06,2025-03-03 15:33:05
CLM-000233,Claimant_233,Business,Business_233,Restaurant,claimant_233@email.com,555-658-9759,VA,Richmond,1967-02-22,2025-01-25 15:36:05
CLM-000234,Claimant_234,Individual,,Transportation,claimant_234@email.com,555-505-8721,GA,Indianapolis,1979-12-02,2025-11-14 13:33:05
CLM-000235,Claimant_235,Individual,,Agriculture,claimant_235@email.com,555-833-4606,IN,Louisville,2004-03-06,2025-02-27 08:10:05
CLM-000236,Claimant_236,Individual,,Construction,claimant_236@email.com,555-115-1927,GA,Baltimore,1995-02-22,2026-01-16 16:32:05
CLM-000237,Claimant_237,Business,Business_237,Agriculture,claimant_237@email.com,555-661-2358,IN,Nashville,1989-06-01,2025-04-12 22:30:05
CLM-000238,Claimant_238,Individual,,Construction,claimant_238@email.com,555-324-9734,SC,Richmond,1997-02-22,2025-04-08 05:01:05
CLM-000239,Claimant_239,Third Party,,Manufacturing,claimant_239@email.com,555-379-7540,IN,Baltimore,2002-01-28,2025-12-07 22:03:05
CLM-000240,Claimant_240,Third Party,,Manufacturing,claimant_240@email.com,555-454-4409,IL,Charlotte,1971-02-13,2025-12-17 15:33:05
CLM-000241,Claimant_241,Third Party,,Agriculture,claimant_241@email.com,555-380-3645,IN,Louisville,1994-10-14,2025-03-12 16:24:05
CLM-000242,Claimant_242,Third Party,,Restaurant,claimant_242@email.com,555-564-3615,IN,Charlotte,2001-11-10,2026-04-15 04:58:05
CLM-000243,Claimant_243,Individual,,Retail,claimant_243@email.com,555-208-9733,SC,Indianapolis,1986-09-16,2025-12-12 11:14:05
CLM-000244,Claimant_244,Third Party,,Construction,claimant_244@email.com,555-770-4428,IL,Charlotte,1986-11-20,2026-04-30 23:55:05
CLM-000245,Claimant_245,Third Party,,Technology,claimant_245@email.com,555-357-3360,KY,Baltimore,1960-08-30,2026-02-02 01:42:05
CLM-000246,Claimant_246,Individual,,Agriculture,claimant_246@email.com,555-586-6292,NC,Richmond,1963-04-04,2025-12-03 11:59:05
CLM-000247,Claimant_247,Business,Business_247,Construction,claimant_247@email.com,555-387-7850,VA,Pittsburgh,1973-01-24,2025-12-19 10:35:05
CLM-000248,Claimant_248,Business,Business_248,Retail,claimant_248@email.com,555-406-8045,GA,Charleston,1960-09-06,2025-08-18 08:40:05
CLM-000249,Claimant_249,Third Party,,Restaurant,claimant_249@email.com,555-809-5052,VA,Pittsburgh,1979-08-25,2025-05-20 00:55:05
CLM-000250,Claimant_250,Individual,,Restaurant,claimant_250@email.com,555-608-8424,MD,Indianapolis,1997-06-25,2025-08-09 21:24:05
CLM-000251,Claimant_251,Individual,,Agriculture,claimant_251@email.com,555-831-1326,GA,Charlotte,1982-08-25,2025-06-27 19:50:05
CLM-000252,Claimant_252,Third Party,,Restaurant,claimant_252@email.com,555-683-8289,TN,Columbus,1967-08-09,2025-12-04 20:27:05
CLM-000253,Claimant_253,Business,Business_253,Restaurant,claimant_253@email.com,555-800-6079,IN,Atlanta,1998-12-23,2026-01-09 22:41:05
CLM-000254,Claimant_254,Individual,,Agriculture,claimant_254@email.com,555-334-2183,GA,Charleston,1980-01-31,2026-02-15 04:02:05
CLM-000255,Claimant_255,Individual,,Transportation,claimant_255@email.com,555-465-5222,WV,Indianapolis,1998-12-29,2025-10-19 12:45:05
CLM-000256,Claimant_256,Business,Business_256,Retail,claimant_256@email.com,555-983-7817,WV,Charlotte,1985-06-25,2026-02-02 02:18:05
CLM-000257,Claimant_257,Individual,,Construction,claimant_257@email.com,555-512-6604,TN,Atlanta,1975-12-09,2026-03-11 10:49:05
CLM-000258,Claimant_258,Third Party,,Retail,claimant_258@email.com,555-260-6005,OH,Indianapolis,1998-03-13,2025-04-16 17:30:05
CLM-000259,Claimant_259,Individual,,Transportation,claimant_259@email.com,555-949-9267,TN,Charleston,1992-12-24,2025-04-04 06:18:05
CLM-000260,Claimant_260,Business,Business_260,Retail,claimant_260@email.com,555-639-4837,TN,Nashville,1977-11-14,2025-04-08 01:29:05
CLM-000261,Claimant_261,Third Party,,Technology,claimant_261@email.com,555-415-3174,WV,Richmond,1996-04-20,2026-03-15 01:04:05
CLM-000262,Claimant_262,Third Party,,Healthcare,claimant_262@email.com,555-911-7744,TN,Louisville,1969-06-15,2025-06-17 01:16:05
CLM-000263,Claimant_263,Third Party,,Agriculture,claimant_263@email.com,555-305-2767,NC,Richmond,1965-06-19,2025-07-28 17:45:05
CLM-000264,Claimant_264,Individual,,Retail,claimant_264@email.com,555-277-8170,GA,Pittsburgh,1997-02-12,2026-05-05 22:42:05
CLM-000265,Claimant_265,Business,Business_265,Agriculture,claimant_265@email.com,555-767-6502,KY,Charlotte,1987-09-05,2026-04-09 14:39:05
CLM-000266,Claimant_266,Individual,,Retail,claimant_266@email.com,555-335-3202,VA,Charlotte,1983-05-14,2026-02-27 19:09:05
CLM-000267,Claimant_267,Third Party,,Agriculture,claimant_267@email.com,555-765-3465,PA,Columbus,1970-05-10,2026-01-12 02:13:05
CLM-000268,Claimant_268,Business,Business_268,Technology,claimant_268@email.com,555-370-8705,TN,Richmond,1995-10-30,2025-04-05 17:33:05
CLM-000269,Claimant_269,Individual,,Construction,claimant_269@email.com,555-447-2399,SC,Atlanta,1996-05-05,2025-06-18 17:23:05
CLM-000270,Claimant_270,Third Party,,Agriculture,claimant_270@email.com,555-865-8046,GA,Baltimore,1996-09-30,2025-08-20 08:53:05
CLM-000271,Claimant_271,Third Party,,Transportation,claimant_271@email.com,555-340-2494,VA,Atlanta,1965-11-30,2025-03-06 15:55:05
CLM-000272,Claimant_272,Business,Business_272,Agriculture,claimant_272@email.com,555-569-2945,KY,Columbus,2006-04-03,2025-04-16 01:52:05
CLM-000273,Claimant_273,Third Party,,Retail,claimant_273@email.com,555-167-1247,IN,Baltimore,1988-06-17,2025-06-23 03:48:05
CLM-000274,Claimant_274,Third Party,,Transportation,claimant_274@email.com,555-763-5200,WV,Richmond,1959-03-04,2025-01-25 01:35:05
CLM-000275,Claimant_275,Business,Business_275,Retail,claimant_275@email.com,555-939-5199,WV,Louisville,1978-11-28,2025-02-14 05:58:05
CLM-000276,Claimant_276,Third Party,,Technology,claimant_276@email.com,555-574-7293,OH,Atlanta,1958-12-27,2025-11-08 04:00:05
CLM-000277,Claimant_277,Individual,,Retail,claimant_277@email.com,555-951-1359,TN,Richmond,1964-07-13,2025-05-10 02:22:05
CLM-000278,Claimant_278,Business,Business_278,Transportation,claimant_278@email.com,555-700-2151,WV,Pittsburgh,1976-10-02,2025-01-18 21:22:05
CLM-000279,Claimant_279,Business,Business_279,Construction,claimant_279@email.com,555-887-9641,NC,Charleston,1958-06-24,2025-10-01 02:38:05
CLM-000280,Claimant_280,Business,Business_280,Healthcare,claimant_280@email.com,555-889-3171,MD,Richmond,2005-06-16,2025-12-01 02:07:05
CLM-000281,Claimant_281,Third Party,,Retail,claimant_281@email.com,555-236-2168,SC,Indianapolis,1980-03-14,2025-07-25 16:15:05
CLM-000282,Claimant_282,Individual,,Transportation,claimant_282@email.com,555-256-9496,IN,Indianapolis,1982-02-05,2025-12-27 18:51:05
CLM-000283,Claimant_283,Third Party,,Transportation,claimant_283@email.com,555-573-3735,OH,Charlotte,1993-05-25,2026-05-17 11:19:05
CLM-000284,Claimant_284,Individual,,Restaurant,claimant_284@email.com,555-189-8889,PA,Pittsburgh,1982-04-12,2025-01-11 22:37:05
CLM-000285,Claimant_285,Individual,,Technology,claimant_285@email.com,555-632-3882,PA,Pittsburgh,1976-11-17,2026-03-06 07:30:05
CLM-000286,Claimant_286,Third Party,,Restaurant,claimant_286@email.com,555-447-4688,IL,Atlanta,1986-08-14,2026-01-27 11:50:05
CLM-000287,Claimant_287,Individual,,Restaurant,claimant_287@email.com,555-340-3883,OH,Pittsburgh,2000-04-27,2025-09-18 03:29:05
CLM-000288,Claimant_288,Individual,,Manufacturing,claimant_288@email.com,555-470-3991,PA,Baltimore,2006-03-07,2026-01-08 14:03:05
CLM-000289,Claimant_289,Third Party,,Transportation,claimant_289@email.com,555-592-9806,WV,Atlanta,1972-03-08,2025-01-28 03:20:05
CLM-000290,Claimant_290,Business,Business_290,Restaurant,claimant_290@email.com,555-602-9192,IL,Nashville,1982-06-05,2026-02-26 00:08:05
CLM-000291,Claimant_291,Third Party,,Manufacturing,claimant_291@email.com,555-213-5218,GA,Indianapolis,1988-06-19,2025-09-24 16:22:05
CLM-000292,Claimant_292,Individual,,Construction,claimant_292@email.com,555-679-1761,OH,Nashville,1993-10-25,2026-04-02 14:33:05
CLM-000293,Claimant_293,Third Party,,Agriculture,claimant_293@email.com,555-132-4143,IN,Richmond,1961-06-12,2025-04-19 17:36:05
CLM-000294,Claimant_294,Business,Business_294,Healthcare,claimant_294@email.com,555-364-5015,KY,Indianapolis,1956-06-21,2025-03-06 19:14:05
CLM-000295,Claimant_295,Business,Business_295,Transportation,claimant_295@email.com,555-629-9169,PA,Indianapolis,1959-04-09,2025-04-21 07:18:05
CLM-000296,Claimant_296,Business,Business_296,Construction,claimant_296@email.com,555-134-9288,SC,Richmond,1976-02-22,2025-08-15 21:56:05
CLM-000297,Claimant_297,Third Party,,Construction,claimant_297@email.com,555-234-4052,NC,Atlanta,1960-01-22,2026-05-12 04:03:05
CLM-000298,Claimant_298,Business,Business_298,Transportation,claimant_298@email.com,555-101-6559,NC,Columbus,1970-12-05,2025-09-01 08:45:05
CLM-000299,Claimant_299,Individual,,Healthcare,claimant_299@email.com,555-416-9372,IL,Baltimore,1993-03-06,2025-04-23 13:49:05
CLM-000300,Claimant_300,Third Party,,Restaurant,claimant_300@email.com,555-631-7459,NC,Charlotte,1980-09-18,2026-01-12 14:54:05
CLM-000301,Claimant_301,Business,Business_301,Retail,claimant_301@email.com,555-623-2546,MD,Louisville,1957-04-22,2025-07-22 07:37:05
CLM-000302,Claimant_302,Business,Business_302,Technology,claimant_302@email.com,555-511-7866,PA,Indianapolis,1985-10-03,2025-10-28 05:30:05
CLM-000303,Claimant_303,Individual,,Technology,claimant_303@email.com,555-817-9741,WV,Baltimore,1986-10-05,2025-07-01 13:30:05
CLM-000304,Claimant_304,Individual,,Transportation,claimant_304@email.com,555-140-7252,KY,Louisville,1970-01-22,2025-04-05 21:30:05
CLM-000305,Claimant_305,Individual,,Agriculture,claimant_305@email.com,555-514-2407,MD,Charleston,1994-12-15,2025-07-27 01:39:05
CLM-000306,Claimant_306,Business,Business_306,Construction,claimant_306@email.com,555-670-1520,MD,Atlanta,1959-12-28,2025-01-29 13:32:05
CLM-000307,Claimant_307,Third Party,,Agriculture,claimant_307@email.com,555-633-6551,PA,Louisville,1973-08-06,2026-05-15 01:51:05
CLM-000308,Claimant_308,Individual,,Healthcare,claimant_308@email.com,555-134-7198,VA,Charlotte,2003-05-08,2025-12-22 17:08:05
CLM-000309,Claimant_309,Third Party,,Transportation,claimant_309@email.com,555-989-5971,MD,Charleston,2002-07-22,2026-05-08 11:47:05
CLM-000310,Claimant_310,Third Party,,Restaurant,claimant_310@email.com,555-593-4763,MD,Charleston,1976-05-08,2026-01-30 22:34:05
CLM-000311,Claimant_311,Third Party,,Healthcare,claimant_311@email.com,555-704-3817,WV,Atlanta,1967-12-22,2026-02-19 03:27:05
CLM-000312,Claimant_312,Business,Business_312,Restaurant,claimant_312@email.com,555-328-5355,MD,Pittsburgh,1960-07-07,2025-04-26 12:56:05
CLM-000313,Claimant_313,Individual,,Restaurant,claimant_313@email.com,555-250-8133,NC,Pittsburgh,1998-12-02,2025-12-31 08:32:05
CLM-000314,Claimant_314,Business,Business_314,Retail,claimant_314@email.com,555-199-9909,IN,Louisville,1971-10-04,2025-08-15 08:08:05
CLM-000315,Claimant_315,Individual,,Restaurant,claimant_315@email.com,555-777-4369,PA,Pittsburgh,1995-05-03,2025-05-16 21:04:05
CLM-000316,Claimant_316,Business,Business_316,Healthcare,claimant_316@email.com,555-716-8272,WV,Baltimore,1987-02-13,2025-02-23 10:37:05
CLM-000317,Claimant_317,Business,Business_317,Technology,claimant_317@email.com,555-655-5481,OH,Richmond,1963-07-19,2026-04-14 12:56:05
CLM-000318,Claimant_318,Third Party,,Agriculture,claimant_318@email.com,555-678-1340,TN,Richmond,1983-01-13,2025-09-09 08:52:05
CLM-000319,Claimant_319,Individual,,Healthcare,claimant_319@email.com,555-797-9939,GA,Atlanta,1962-03-22,2025-03-12 19:06:05
CLM-000320,Claimant_320,Business,Business_320,Manufacturing,claimant_320@email.com,555-540-2081,OH,Charleston,1957-05-26,2026-02-23 18:30:05
CLM-000321,Claimant_321,Business,Business_321,Agriculture,claimant_321@email.com,555-956-8084,MD,Louisville,1967-03-20,2025-02-12 12:15:05
CLM-000322,Claimant_322,Business,Business_322,Agriculture,claimant_322@email.com,555-780-4097,MD,Nashville,2004-04-02,2025-05-04 08:47:05
CLM-000323,Claimant_323,Business,Business_323,Technology,claimant_323@email.com,555-846-7754,OH,Charlotte,1983-05-01,2025-01-22 19:45:05
CLM-000324,Claimant_324,Individual,,Restaurant,claimant_324@email.com,555-320-8010,KY,Baltimore,2004-02-24,2025-12-25 01:04:05
CLM-000325,Claimant_325,Individual,,Agriculture,claimant_325@email.com,555-733-2765,KY,Pittsburgh,1992-04-25,2025-12-08 21:03:05
CLM-000326,Claimant_326,Individual,,Agriculture,claimant_326@email.com,555-216-5775,MD,Nashville,1964-07-08,2025-06-03 21:31:05
CLM-000327,Claimant_327,Third Party,,Construction,claimant_327@email.com,555-706-7236,IN,Richmond,1998-05-27,2026-01-23 05:56:05
CLM-000328,Claimant_328,Individual,,Retail,claimant_328@email.com,555-160-8760,KY,Charlotte,1992-07-13,2026-01-09 15:32:05
CLM-000329,Claimant_329,Business,Business_329,Manufacturing,claimant_329@email.com,555-267-5771,MD,Atlanta,1963-03-12,2026-05-08 17:01:05
CLM-000330,Claimant_330,Third Party,,Restaurant,claimant_330@email.com,555-641-3147,TN,Baltimore,1986-11-01,2026-01-09 07:41:05
CLM-000331,Claimant_331,Third Party,,Technology,claimant_331@email.com,555-419-2336,WV,Charleston,1998-04-27,2025-10-30 09:49:05
CLM-000332,Claimant_332,Individual,,Technology,claimant_332@email.com,555-306-1795,MD,Louisville,1962-04-13,2025-09-11 10:45:05
CLM-000333,Claimant_333,Individual,,Healthcare,claimant_333@email.com,555-631-9566,TN,Columbus,1987-08-22,2026-05-03 10:18:05
CLM-000334,Claimant_334,Individual,,Healthcare,claimant_334@email.com,555-336-3046,IL,Charleston,1998-02-10,2025-03-25 20:43:05
CLM-000335,Claimant_335,Third Party,,Transportation,claimant_335@email.com,555-111-4843,WV,Pittsburgh,1957-07-01,2025-06-16 01:18:05
CLM-000336,Claimant_336,Individual,,Manufacturing,claimant_336@email.com,555-437-7504,IL,Charleston,1975-05-05,2025-05-09 07:56:05
CLM-000337,Claimant_337,Individual,,Manufacturing,claimant_337@email.com,555-734-8692,VA,Richmond,1990-10-01,2025-04-09 22:57:05
CLM-000338,Claimant_338,Business,Business_338,Transportation,claimant_338@email.com,555-128-7737,KY,Nashville,1975-09-15,2025-10-24 17:36:05
CLM-000339,Claimant_339,Business,Business_339,Healthcare,claimant_339@email.com,555-239-3864,TN,Indianapolis,1977-03-27,2025-03-27 11:29:05
CLM-000340,Claimant_340,Business,Business_340,Retail,claimant_340@email.com,555-164-4148,IL,Columbus,1993-11-09,2025-04-01 13:46:05
